time,content,Cleaned,Sentiment_polarity,Sentiment_subjectivity
2019-10-30 16:29:20,"@Drmatc1 The White Media will be pushing lots of these Free Screenings as
 P.R. Stunts: Family be on the lookout!… https://t.co/SJNkAuNUxW",white medium pushing lot free screening p r stunt family lookout,0.2,0.4
2019-10-30 16:29:08,Oh and while you’re at it see Harriet. The US Premiere was phenomenal. Literally moved beyond words. They played Ni… https://t.co/1fkWkCgu9Q,oh see harriet u premiere phenomenal literally moved beyond word played ni,0.5,0.5
2019-10-30 16:26:39,"@patrickterril If know enough to know #ADOS has a issue, then Sure you know why! Enjoy the movie! Their isn't any r… https://t.co/OWptPAwtEm",know enough know ado issue sure know enjoy movie r,0.3,0.6296296296296297
2019-10-30 16:23:52,"RT @GameTight14: @Black_Action :face_with_tears_of_joy::face_with_tears_of_joy:On My Mama
Goofy As Hell :face_with_tears_of_joy::face_with_tears_of_joy:
#BoycottHarriet 
#HarrietMovie 
#NotMyHarriet https://t.co/OZ99g3PN9y",gametight black action face tear joy face tear joy mama goofy hell face tear joy face tear joy boycottharriet harrietmovie notmyharriet,0.519047619047619,0.33333333333333337
2019-10-30 16:21:18,"Even if Cynthia made a sincere apology in the past (I missed that!), why is it so hard to admit wrong doing and apo… https://t.co/U0d01ySqoZ",even cynthia made sincere apology past missed hard admit wrong apo,-0.13541666666666669,0.5479166666666666
2019-10-30 16:19:56,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 16:18:10,"RT @GameTight14: @Black_Action :face_with_tears_of_joy::face_with_tears_of_joy:On My Mama
Goofy As Hell :face_with_tears_of_joy::face_with_tears_of_joy:
#BoycottHarriet 
#HarrietMovie 
#NotMyHarriet https://t.co/OZ99g3PN9y",gametight black action face tear joy face tear joy mama goofy hell face tear joy face tear joy boycottharriet harrietmovie notmyharriet,0.519047619047619,0.33333333333333337
2019-10-30 16:17:45,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 16:14:08,"@Black_Action :face_with_tears_of_joy::face_with_tears_of_joy:On My Mama
Goofy As Hell :face_with_tears_of_joy::face_with_tears_of_joy:
#BoycottHarriet 
#HarrietMovie 
#NotMyHarriet https://t.co/OZ99g3PN9y",face tear joy face tear joy mama goofy hell face tear joy face tear joy boycottharriet harrietmovie notmyharriet,0.74,0.36
2019-10-30 16:13:53,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 16:09:19,I’m not #ADOS so maybe I will never understand the #CynthiaErivo thing. Bc it seems like anyone that isn’t #ADOS is… https://t.co/lTIH1HGgxI,ado maybe never understand cynthiaerivo thing bc seems like anyone ado,0.0,0.0
2019-10-30 16:07:04,I don’t know what #cynthiaerivo did to some of y’all. But I know I’m going to see #HarrietMovie. I’m just gonna.,know cynthiaerivo know going see harrietmovie gon na,0.0,0.0
2019-10-30 16:05:42,"RT @truelylynnette: In my interview with 'Harriet' director, Kasi Lemmons, she discusses the importance of showcasing the spectrum of Black…",truelylynnette interview harriet director kasi lemmon discus importance showcasing spectrum black,-0.16666666666666666,0.43333333333333335
2019-10-30 16:05:23,"RT @truelylynnette: 'Harriet' actress, @CynthiaEriVo candidly and eloquently expresses how her role in the #HarrietMovie encouraged her to…",truelylynnette harriet actress cynthiaerivo candidly eloquently express role harrietmovie encouraged,0.6,0.8
2019-10-30 16:03:55,"Saw a free screening of Harriet last night, AWWWEEESOOMMEEE!!!! A MUST SEE movie!!! Another ""roller coaster ride if… https://t.co/R7l6zYXtVC",saw free screening harriet last night awwweeesoommeee must see movie another roller coaster ride,0.2,0.43333333333333335
2019-10-30 16:02:49,Last night at the L.A. #HarrietMovie premiere. Sang @CynthiaEriVo ! One of the best films I’ve seen in a long time.… https://t.co/h59IOeGAmm,last night l harrietmovie premiere sang cynthiaerivo one best film seen long time,0.31666666666666665,0.25555555555555554
2019-10-30 16:00:00,#HarrietMovie tells the extraordinary tale of Harriet Tubman's escape from slavery and transformation into one of A… https://t.co/J4Myhg4gWq,harrietmovie tell extraordinary tale harriet tubman escape slavery transformation one,0.3333333333333333,1.0
2019-10-30 15:59:47,Wait she can’t be in the movie bc she’s not American... y’all know lupita isn’t American did y’all have a problem?… https://t.co/CVDyryWqna,wait movie bc american know lupita american problem,0.0,0.0
2019-10-30 15:54:39,Why does this only happen to women? Two of the main actors in Midway are from Britain (skrein) and Evans (Wales) an… https://t.co/gQPbupx25L,happen woman two main actor midway britain skrein evans wale,0.16666666666666666,0.3333333333333333
2019-10-30 15:51:37,RT @paynecth: @IAMQUEENLATIFAH Sis back  off this #HarrietMovie promotion.   We :blue_heart:you  and don’t want you to be caught on the wrong side of…,paynecth iamqueenlatifah si back harrietmovie promotion blue heart want caught wrong side,-0.16666666666666666,0.3333333333333333
2019-10-30 15:45:06,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 15:44:59,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 15:43:08,So what did #CynthiaErivo say about #black Americans? Because I don’t know... I want to understand the hate! #HarrietMovie #HarrietTubman,cynthiaerivo say black american know want understand hate harrietmovie harriettubman,-0.32222222222222224,0.4444444444444445
2019-10-30 15:36:38,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 15:34:45,Join us at the Cedar Lee Theatre to watch and discuss Harriet - this coming Sunday!  Of course we'll find a nice pl… https://t.co/gQjUfGen7i,join u cedar lee theatre watch discus harriet coming sunday course find nice pl,0.6,1.0
2019-10-30 15:34:17,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 15:28:22,RT @poetweatherford: Award-winning children's books to give children context before they see the #HarrietMovie biopic. The film opens Nov.…,poetweatherford award winning child book give child context see harrietmovie biopic film open nov,0.25,0.625
2019-10-30 15:26:03,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 15:23:14,"I’ll :recycling_symbol: ...

And with all due disrespect FUCK the #Harrietmovie we are done with the slave narrative. That’s not wh… https://t.co/npIEG1B8mc",recycling symbol due disrespect fuck harrietmovie done slave narrative wh,-0.2625,0.4875
2019-10-30 15:21:16,"RT @JerseyImperator: the old people didnt wanna hear it when i said it to them so ill say it to twitter

#HarrietMovie is going to flop bec…",jerseyimperator old people didnt wan na hear said ill say twitter harrietmovie going flop bec,-0.19999999999999998,0.45
2019-10-30 15:20:16,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 15:18:04,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 15:09:34,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 15:06:57,"Louise Davis 83 
Harriet Tubman’s 3rd cousin. 
.
Keeping her legacy alive. 
.
#History #Harriet #HarrietMovie… https://t.co/0FSN8aZDVI",louise davis harriet tubman rd cousin keeping legacy alive history harriet harrietmovie,0.1,0.4
2019-10-30 15:01:46,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 14:55:53,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 14:51:53,"RT @BackLotMusic: Out now! ""Stand Up"" performed by Cynthia Erivo from the Harriet soundtrack. Check out the lyric video with exclusive film…",backlotmusic stand performed cynthia erivo harriet soundtrack check lyric video exclusive film,0.25,0.65
2019-10-30 14:50:54,"EARLY SHOWING of ""Harriet"" Thursday (10/31) at 7pm!

Weekend times:
Stadium seating - 1:00-4:00-7:00-9:45

Rated PG… https://t.co/sIukOmZ56y",early showing harriet thursday pm weekend time stadium seating rated pg,0.1,0.3
2019-10-30 14:48:50,"'Harriet' actress, @CynthiaEriVo candidly and eloquently expresses how her role in the #HarrietMovie encouraged her… https://t.co/SPWZX2Hcin",harriet actress cynthiaerivo candidly eloquently express role harrietmovie encouraged,0.6,0.8
2019-10-30 14:44:50,How accurate is 'Harriet'? Did she really carry a gun? We examine the Harriet Tubman movie to see how it lines up w… https://t.co/lDKIek3e9m,accurate harriet really carry gun examine harriet tubman movie see line w,0.30000000000000004,0.41666666666666674
2019-10-30 14:44:11,My feature article on two fine films; #HarrietMovie opens on Nov1. “Two News Movies That Matter: Harriet &amp; A Hidden… https://t.co/8GJONBmdLK,feature article two fine film harrietmovie open nov two news movie matter harriet amp hidden,0.08333333333333333,0.4444444444444444
2019-10-30 14:43:30,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 14:41:24,This movie is officially BOYCOTTED #HarrietMovie #ADOS will not support this horrific movie,movie officially boycotted harrietmovie ado support horrific movie,-1.0,1.0
2019-10-30 14:35:22,"RT @JerseyImperator: the old people didnt wanna hear it when i said it to them so ill say it to twitter

#HarrietMovie is going to flop bec…",jerseyimperator old people didnt wan na hear said ill say twitter harrietmovie going flop bec,-0.19999999999999998,0.45
2019-10-30 14:34:51,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 14:31:19,"the old people didnt wanna hear it when i said it to them so ill say it to twitter

#HarrietMovie is going to flop… https://t.co/X2ZPTLhzLF",old people didnt wan na hear said ill say twitter harrietmovie going flop,-0.19999999999999998,0.45
2019-10-30 14:29:17,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 14:25:29,I'm challenging all of the people who don't want to watch the #HarrietMovie because of the chosen actress to watch… https://t.co/84dXtL8pv6,challenging people want watch harrietmovie chosen actress watch,0.5,1.0
2019-10-30 14:23:57,"i was excited for the Harriet Tubman film, but now it doesnt feel right. after learning  that AA are no more than a… https://t.co/3MXJIaLvmM",excited harriet tubman film doesnt feel right learning aa,0.33035714285714285,0.6428571428571428
2019-10-30 14:23:28,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 14:21:43,"RT @SL11669749: I saw the preview for the 
#HarrietMovie 
It looks Cool I just hope people Remember it was the Republicans
That freed the S…",sl saw preview harrietmovie look cool hope people remember republican freed,0.35,0.65
2019-10-30 14:19:31,"RT @dlewmoviereview: @Variety If you'd like to see a review of #HarrietMovie please before you see it, click here:
https://t.co/p8lz3j77Cv",dlewmoviereview variety like see review harrietmovie please see click,0.0,0.0
2019-10-30 14:13:28,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 14:13:19,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 14:09:26,"RT @SL11669749: I saw the preview for the 
#HarrietMovie 
It looks Cool I just hope people Remember it was the Republicans
That freed the S…",sl saw preview harrietmovie look cool hope people remember republican freed,0.35,0.65
2019-10-30 14:09:20,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 14:08:31,"Really hoping #HarrietMovie, one of the year's best films, won't get lost in the busy November release schedule.… https://t.co/YaJ5Amk80D",really hoping harrietmovie one year best film lost busy november release schedule,0.43333333333333335,0.26666666666666666
2019-10-30 14:07:23,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 14:06:23,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 14:04:25,"RT @SL11669749: I saw the preview for the 
#HarrietMovie 
It looks Cool I just hope people Remember it was the Republicans
That freed the S…",sl saw preview harrietmovie look cool hope people remember republican freed,0.35,0.65
2019-10-30 13:58:29,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 13:54:49,"RT @SL11669749: I saw the preview for the 
#HarrietMovie 
It looks Cool I just hope people Remember it was the Republicans
That freed the S…",sl saw preview harrietmovie look cool hope people remember republican freed,0.35,0.65
2019-10-30 13:54:29,Review: The Adventures of ‘Harriet’ Follows Familiar Tracks via @WeLiveEntmt https://t.co/44cgb3vxHz #HarrietMovie #MovieReview,review adventure harriet follows familiar track via weliveentmt harrietmovie moviereview,0.375,0.5
2019-10-30 13:50:44,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 13:48:20,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 13:44:34,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 13:43:35,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 13:40:29,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 13:39:42,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 13:36:10,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 13:35:01,Make some time today to check out the work by @kaisha_young &amp; @TaylorGoebel on #HarrietTubman ahead of the… https://t.co/bzo5zbIAPD,make time today check work kaisha young amp taylorgoebel harriettubman ahead,0.1,0.4
2019-10-30 13:31:40,"RT @FMLpod: NEW EPISODE

:robot_face: FALL WEEK 9 :robot_face:

New Releases

#TerminatorDarkFate 
#ArcticDogs
#HarrietMovie 
#MotherlessBrooklyn 

Listen:
:red_apple: htt…",fmlpod new episode robot face fall week robot face new release terminatordarkfate arcticdogs harrietmovie motherlessbrooklyn listen red apple htt,0.0909090909090909,0.30303030303030304
2019-10-30 13:30:12,RT @rashaunps: “@CynthiaEriVo needs to do better. She refuses to admit or acknowledge her bias which comes as a blow to those she insults.…,rashaunps cynthiaerivo need better refuse admit acknowledge bias come blow insult,0.5,0.5
2019-10-30 13:07:07,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…,proudmisisipian wonder blue check shill send promote harrietmovie beyonce cardi b fill bla,0.0,0.1
2019-10-30 13:05:50,I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the… https://t.co/dGqkrHX5mm,wonder blue check shill send promote harrietmovie beyonce cardi b fill,0.0,0.1
2019-10-30 13:03:22,They are boycotting #HarrietMovie ?! SMH! Please! Make it stop!!,boycotting harrietmovie smh please make stop,0.0,0.0
2019-10-30 13:00:00,"Indie Spotlight https://t.co/FAvn7CFvmq has #HarrietMovie on the front page! This Friday, November 1! Official Trai… https://t.co/kjMvhucNaK",indie spotlight harrietmovie front page friday november official trai,0.0,0.0
2019-10-30 12:59:12,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 12:41:37,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 12:21:13,RT @paynecth: @IAMQUEENLATIFAH Sis back  off this #HarrietMovie promotion.   We :blue_heart:you  and don’t want you to be caught on the wrong side of…,paynecth iamqueenlatifah si back harrietmovie promotion blue heart want caught wrong side,-0.16666666666666666,0.3333333333333333
2019-10-30 12:01:09,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 11:58:48,My sister-in-love @JackieHillPerry wrote a dope bible study inspired by #HarrietMovie Go check it out on the Bible… https://t.co/qnzUpiDbGu,sister love jackiehillperry wrote dope bible study inspired harrietmovie go check bible,0.5,0.6
2019-10-30 11:57:06,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 11:52:12,"RT @ValerieRussDN: Members of #ADOS, which advocates for American Descendants of Slavery say their influence joining groups like #NAACP led…",valerierussdn member ado advocate american descendant slavery say influence joining group like naacp led,0.0,0.0
2019-10-30 11:15:32,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 11:07:04,"RT @SL11669749: I saw the preview for the 
#HarrietMovie 
It looks Cool I just hope people Remember it was the Republicans
That freed the S…",sl saw preview harrietmovie look cool hope people remember republican freed,0.35,0.65
2019-10-30 10:39:08,RT @rashaunps: “@CynthiaEriVo needs to do better. She refuses to admit or acknowledge her bias which comes as a blow to those she insults.…,rashaunps cynthiaerivo need better refuse admit acknowledge bias come blow insult,0.5,0.5
2019-10-30 10:34:03,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 10:04:57,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 10:01:07,RT @paynecth: @IAMQUEENLATIFAH Sis back  off this #HarrietMovie promotion.   We :blue_heart:you  and don’t want you to be caught on the wrong side of…,paynecth iamqueenlatifah si back harrietmovie promotion blue heart want caught wrong side,-0.16666666666666666,0.3333333333333333
2019-10-30 09:38:54,"RT @SL11669749: I saw the preview for the 
#HarrietMovie 
It looks Cool I just hope people Remember it was the Republicans
That freed the S…",sl saw preview harrietmovie look cool hope people remember republican freed,0.35,0.65
2019-10-30 09:38:36,"RT @SL11669749: I saw the preview for the 
#HarrietMovie 
It looks Cool I just hope people Remember it was the Republicans
That freed the S…",sl saw preview harrietmovie look cool hope people remember republican freed,0.35,0.65
2019-10-30 09:30:37,@Variety I've been waiting to see this movie about #Harriet Tubman. It's very important for the US. I can't believe… https://t.co/75qAA7vXnw,waiting see movie harriet tubman important u believe,0.4,1.0
2019-10-30 09:15:18,"RT @ValerieRussDN: Members of #ADOS, which advocates for American Descendants of Slavery say their influence joining groups like #NAACP led…",valerierussdn member ado advocate american descendant slavery say influence joining group like naacp led,0.0,0.0
2019-10-30 08:56:44,@IAMQUEENLATIFAH Sis back  off this #HarrietMovie promotion.   We :blue_heart:you  and don’t want you to be caught on the wron… https://t.co/DSgEKMFxZ2,si back harrietmovie promotion blue heart want caught wron,0.0,0.05
2019-10-30 08:51:08,"RT @BlackAmCaucus: American Descendants of Slavery are a lineage-based ethnic group, not an organization. The majority of black Americans t…",blackamcaucus american descendant slavery lineage based ethnic group organization majority black american,-0.05555555555555555,0.14444444444444446
2019-10-30 08:32:32,"RT @ValerieRussDN: Members of #ADOS, which advocates for American Descendants of Slavery say their influence joining groups like #NAACP led…",valerierussdn member ado advocate american descendant slavery say influence joining group like naacp led,0.0,0.0
2019-10-30 07:59:41,#HarrietMovie movie was amazing and the lead actress is an amazing singer !!!:heart_suit: https://t.co/VYUU8X7qFj,harrietmovie movie amazing lead actress amazing singer heart suit,0.6000000000000001,0.9
2019-10-30 07:34:11,#CynthiaErivo star of the #HarrietMovie dazzles in #MarcJacobs :cherry_blossom: https://t.co/cOXzI4K7Qk,cynthiaerivo star harrietmovie dazzle marcjacobs cherry blossom,0.0,0.0
2019-10-30 06:46:34,"RT @rashaunps: Big subject.

Big cast.

Big letdown.

—@dbarbuto_Ledger Columbus Dispatch 10/29

https://t.co/bhvMduICiM #HarrietMovie @Sco…",rashaunps big subject big cast big letdown dbarbuto ledger columbus dispatch harrietmovie sco,-0.041666666666666664,0.15833333333333333
2019-10-30 06:46:00,RT @ScottMendelson: #HarrietMovie Review: Harriet Tubman Gets A Superhero Origin Story In Formulaic But Compelling Biopic via @forbes by @S…,scottmendelson harrietmovie review harriet tubman get superhero origin story formulaic compelling biopic via forbes,0.15,0.3
2019-10-30 06:43:37,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 06:28:20,"RT @SL11669749: I saw the preview for the 
#HarrietMovie 
It looks Cool I just hope people Remember it was the Republicans
That freed the S…",sl saw preview harrietmovie look cool hope people remember republican freed,0.35,0.65
2019-10-30 06:22:52,"RT @SL11669749: I saw the preview for the 
#HarrietMovie 
It looks Cool I just hope people Remember it was the Republicans
That freed the S…",sl saw preview harrietmovie look cool hope people remember republican freed,0.35,0.65
2019-10-30 06:21:12,There’s a part of me that wants to see this movie and one that wants to see #TerminatorDarkFate so I rather see… https://t.co/SJ9AO3PfjB,part want see movie one want see terminatordarkfate rather see,0.0,0.0
2019-10-30 06:17:28,@drboycewatkins1 So let me guess you have a problem with #HarrietMovie,let guess problem harrietmovie,0.0,0.0
2019-10-30 05:50:30,Harriet Tubman Mom was like  #harrietmovie https://t.co/OrxYrJIbvL,harriet tubman mom like harrietmovie,0.0,0.0
2019-10-30 05:43:47,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 05:36:07,"RT @rashaunps: Big subject.

Big cast.

Big letdown.

—@dbarbuto_Ledger Columbus Dispatch 10/29

https://t.co/bhvMduICiM #HarrietMovie @Sco…",rashaunps big subject big cast big letdown dbarbuto ledger columbus dispatch harrietmovie sco,-0.041666666666666664,0.15833333333333333
2019-10-30 05:06:08,@tooearnest We are boycotting #HarrietMovie because of @CynthiaEriVo constant bigoted attacks against African Ameri… https://t.co/kFFiAQVXnk,boycotting harrietmovie cynthiaerivo constant bigoted attack african ameri,0.0,0.16666666666666666
2019-10-30 04:59:32,"RT @ValerieRussDN: Members of #ADOS, which advocates for American Descendants of Slavery say their influence joining groups like #NAACP led…",valerierussdn member ado advocate american descendant slavery say influence joining group like naacp led,0.0,0.0
2019-10-30 04:40:12,"RT @ValerieRussDN: Members of #ADOS, which advocates for American Descendants of Slavery say their influence joining groups like #NAACP led…",valerierussdn member ado advocate american descendant slavery say influence joining group like naacp led,0.0,0.0
2019-10-30 04:35:00,"If you support the #HarrietMovie you're against everything the real #Harriet stood for.

#ADOSPolitics #ADOS:Statue_of_Liberty: https://t.co/gcsEpKHST0",support harrietmovie everything real harriet stood adospolitics ado statue liberty,0.2,0.30000000000000004
2019-10-30 04:28:56,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 04:16:11,"RT @FMLpod: NEW EPISODE

:robot_face: FALL WEEK 9 :robot_face:

New Releases

#TerminatorDarkFate 
#ArcticDogs
#HarrietMovie 
#MotherlessBrooklyn 

Listen:
:red_apple: htt…",fmlpod new episode robot face fall week robot face new release terminatordarkfate arcticdogs harrietmovie motherlessbrooklyn listen red apple htt,0.0909090909090909,0.30303030303030304
2019-10-30 04:11:34,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…",xone truly blessing apart history like super grateful opportunity rest vsu fam,0.3333333333333333,0.6666666666666666
2019-10-30 04:09:16,RT @Arri37263: I can't wait til' Y'all see #HarrietMovie y'all either gonna be mad and want to throw things or mad and cry all at the same…,arri wait til see harrietmovie either gon na mad want throw thing mad cry,-0.625,1.0
2019-10-30 04:08:30,I can't wait til' Y'all see #HarrietMovie y'all either gonna be mad and want to throw things or mad and cry all at the same time.,wait til see harrietmovie either gon na mad want throw thing mad cry time,-0.625,1.0
